,Time tweeted,Username,Tweet,Punct_Tweet,Tokenize_Tweet,nonStopWordsTweet,StemmedTweets,LemmantizeTweets
1531,2020-10-21 01:39:49,💧MJ White,"RT @AlphonsoVM: #POTUS Trump abruptly ends '60 Minutes' interview before taping joint appearance with US VP Pence.
Joe Biden &amp; California S…","RT AlphonsoVM POTUS Trump abruptly ends  Minutes interview before taping joint appearance with US VP Pence
Joe Biden amp California S…","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'before', 'taping', 'joint', 'appearance', 'with', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', 's', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'taping', 'joint', 'appearance', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potu', 'trump', 'abruptli', 'end', 'minut', 'interview', 'tape', 'joint', 'appear', 'us', 'vp', 'penc', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'end', 'minute', 'interview', 'taping', 'joint', 'appearance', 'u', 'vp', 'penny', 'joe', 'biden', 'amp', 'california', '']"
1532,2020-10-21 01:39:32,Iza,"RT @JustinGomezABC: Trump plays a video of Biden/Harris answers on fracking that VP Pence played on the trail in Reading &amp; Harrisburg, PA.",RT JustinGomezABC Trump plays a video of BidenHarris answers on fracking that VP Pence played on the trail in Reading amp Harrisburg PA,"['rt', 'justingomezabc', 'trump', 'plays', 'a', 'video', 'of', 'bidenharris', 'answers', 'on', 'fracking', 'that', 'vp', 'pence', 'played', 'on', 'the', 'trail', 'in', 'reading', 'amp', 'harrisburg', 'pa']","['rt', 'justingomezabc', 'trump', 'plays', 'video', 'bidenharris', 'answers', 'fracking', 'vp', 'pence', 'played', 'trail', 'reading', 'amp', 'harrisburg', 'pa']","['rt', 'justingomezabc', 'trump', 'play', 'video', 'bidenharri', 'answer', 'frack', 'vp', 'penc', 'play', 'trail', 'read', 'amp', 'harrisburg', 'pa']","['rt', 'justingomezabc', 'trump', 'play', 'video', 'bidenharris', 'answer', 'fracking', 'vp', 'penny', 'played', 'trail', 'reading', 'amp', 'harrisburg', 'pa']"
1533,2020-10-21 01:39:23,etherealfire,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1534,2020-10-21 01:39:09,🇺🇸Patriotic Mama🇺🇸,"Honor/decency: TRUMP/PENCE🇺🇸

Dishonor/corruption: Biden/Harris https://t.co/ps6CoekUd2","Honordecency TRUMPPENCE🇺🇸

Dishonorcorruption BidenHarris httpstcopsCoekUd","['honordecency', 'trumppence', 'dishonorcorruption', 'bidenharris', 'httpstcopscoekud']","['honordecency', 'trumppence', 'dishonorcorruption', 'bidenharris', 'httpstcopscoekud']","['honordec', 'trumppenc', 'dishonorcorrupt', 'bidenharri', 'httpstcopscoekud']","['honordecency', 'trumppence', 'dishonorcorruption', 'bidenharris', 'httpstcopscoekud']"
1535,2020-10-21 01:39:05,Alex Medeiros,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1536,2020-10-21 01:38:34,Best Words,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1537,2020-10-21 01:38:09,#Forward to #ANewAmerica🧢,"RT @1greghartley: Latest from #TheBehaviorPanel  Analysis of the #VPDebate 

#pence #harris #Election2020 #VOTE #TrumpPence2020 #BidenHarri…","RT greghartley Latest from TheBehaviorPanel  Analysis of the VPDebate 

pence harris Election VOTE TrumpPence BidenHarri…","['rt', 'greghartley', 'latest', 'from', 'thebehaviorpanel', 'analysis', 'of', 'the', 'vpdebate', 'pence', 'harris', 'election', 'vote', 'trumppence', 'bidenharri', '']","['rt', 'greghartley', 'latest', 'thebehaviorpanel', 'analysis', 'vpdebate', 'pence', 'harris', 'election', 'vote', 'trumppence', 'bidenharri', '']","['rt', 'greghartley', 'latest', 'thebehaviorpanel', 'analysi', 'vpdebat', 'penc', 'harri', 'elect', 'vote', 'trumppenc', 'bidenharri', '']","['rt', 'greghartley', 'latest', 'thebehaviorpanel', 'analysis', 'vpdebate', 'penny', 'harris', 'election', 'vote', 'trumppence', 'bidenharri', '']"
1538,2020-10-21 01:37:17,Randi Byrnes,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1539,2020-10-21 01:36:10,Thomas Miller,"Tuesday, October 20, 2020, 06:28:23 PM Pacific 
Democratic ticket has a 82.9%
  chance of winning the election
Elec… https://t.co/jJ0WcIIv2B","Tuesday October    PM Pacific 
Democratic ticket has a 
  chance of winning the election
Elec… httpstcojJWcIIvB","['tuesday', 'october', 'pm', 'pacific', 'democratic', 'ticket', 'has', 'a', 'chance', 'of', 'winning', 'the', 'election', 'elec', 'httpstcojjwciivb']","['tuesday', 'october', 'pm', 'pacific', 'democratic', 'ticket', 'chance', 'winning', 'election', 'elec', 'httpstcojjwciivb']","['tuesday', 'octob', 'pm', 'pacif', 'democrat', 'ticket', 'chanc', 'win', 'elect', 'elec', 'httpstcojjwciivb']","['tuesday', 'october', 'pm', 'pacific', 'democratic', 'ticket', 'chance', 'winning', 'election', 'elec', 'httpstcojjwciivb']"
1540,2020-10-21 01:34:01,Gary Nelson,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1541,2020-10-21 01:33:46,Sharon Waxman,"WaxWord: I went back to Ohio, and found this: ""In two days of driving through countryside east of Cleveland, I saw… https://t.co/1ye8ShvU6f",WaxWord I went back to Ohio and found this In two days of driving through countryside east of Cleveland I saw… httpstcoyeShvUf,"['waxword', 'i', 'went', 'back', 'to', 'ohio', 'and', 'found', 'this', 'in', 'two', 'days', 'of', 'driving', 'through', 'countryside', 'east', 'of', 'cleveland', 'i', 'saw', 'httpstcoyeshvuf']","['waxword', 'went', 'back', 'ohio', 'found', 'two', 'days', 'driving', 'countryside', 'east', 'cleveland', 'saw', 'httpstcoyeshvuf']","['waxword', 'went', 'back', 'ohio', 'found', 'two', 'day', 'drive', 'countrysid', 'east', 'cleveland', 'saw', 'httpstcoyeshvuf']","['waxword', 'went', 'back', 'ohio', 'found', 'two', 'day', 'driving', 'countryside', 'east', 'cleveland', 'saw', 'httpstcoyeshvuf']"
1542,2020-10-21 01:33:28,Kim,"RT @davematt88: I voted today. As I started filling in the circle for Biden and Harris, I felt an invisible force pull my hand. To my horro…",RT davematt I voted today As I started filling in the circle for Biden and Harris I felt an invisible force pull my hand To my horro…,"['rt', 'davematt', 'i', 'voted', 'today', 'as', 'i', 'started', 'filling', 'in', 'the', 'circle', 'for', 'biden', 'and', 'harris', 'i', 'felt', 'an', 'invisible', 'force', 'pull', 'my', 'hand', 'to', 'my', 'horro', '']","['rt', 'davematt', 'voted', 'today', 'started', 'filling', 'circle', 'biden', 'harris', 'felt', 'invisible', 'force', 'pull', 'hand', 'horro', '']","['rt', 'davematt', 'vote', 'today', 'start', 'fill', 'circl', 'biden', 'harri', 'felt', 'invis', 'forc', 'pull', 'hand', 'horro', '']","['rt', 'davematt', 'voted', 'today', 'started', 'filling', 'circle', 'biden', 'harris', 'felt', 'invisible', 'force', 'pull', 'hand', 'horro', '']"
1543,2020-10-21 01:33:24,Brad Pitt’s Name Tag 🥁😎🛹,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1544,2020-10-21 01:33:20,Josh Dobbs 🙏🏽✝️💯😎,"RT @AlphonsoVM: #POTUS Trump abruptly ends '60 Minutes' interview before taping joint appearance with US VP Pence.
Joe Biden &amp; California S…","RT AlphonsoVM POTUS Trump abruptly ends  Minutes interview before taping joint appearance with US VP Pence
Joe Biden amp California S…","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'before', 'taping', 'joint', 'appearance', 'with', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', 's', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'taping', 'joint', 'appearance', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potu', 'trump', 'abruptli', 'end', 'minut', 'interview', 'tape', 'joint', 'appear', 'us', 'vp', 'penc', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'end', 'minute', 'interview', 'taping', 'joint', 'appearance', 'u', 'vp', 'penny', 'joe', 'biden', 'amp', 'california', '']"
1545,2020-10-21 01:32:28,Donna McArdle,"RT @AlphonsoVM: #POTUS Trump abruptly ends '60 Minutes' interview before taping joint appearance with US VP Pence.
Joe Biden &amp; California S…","RT AlphonsoVM POTUS Trump abruptly ends  Minutes interview before taping joint appearance with US VP Pence
Joe Biden amp California S…","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'before', 'taping', 'joint', 'appearance', 'with', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', 's', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'taping', 'joint', 'appearance', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potu', 'trump', 'abruptli', 'end', 'minut', 'interview', 'tape', 'joint', 'appear', 'us', 'vp', 'penc', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'end', 'minute', 'interview', 'taping', 'joint', 'appearance', 'u', 'vp', 'penny', 'joe', 'biden', 'amp', 'california', '']"
1546,2020-10-21 01:31:38,M.E.H.,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1547,2020-10-21 01:29:28,Phillip Herndon,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1548,2020-10-21 01:29:14,Tiffy Wms,Why are there political ads  on a YouTube channel whose audience is toddlers? #vote #trump #biden #pence #harris… https://t.co/JrJGsxZymY,Why are there political ads  on a YouTube channel whose audience is toddlers vote trump biden pence harris… httpstcoJrJGsxZymY,"['why', 'are', 'there', 'political', 'ads', 'on', 'a', 'youtube', 'channel', 'whose', 'audience', 'is', 'toddlers', 'vote', 'trump', 'biden', 'pence', 'harris', 'httpstcojrjgsxzymy']","['political', 'ads', 'youtube', 'channel', 'whose', 'audience', 'toddlers', 'vote', 'trump', 'biden', 'pence', 'harris', 'httpstcojrjgsxzymy']","['polit', 'ad', 'youtub', 'channel', 'whose', 'audienc', 'toddler', 'vote', 'trump', 'biden', 'penc', 'harri', 'httpstcojrjgsxzymi']","['political', 'ad', 'youtube', 'channel', 'whose', 'audience', 'toddler', 'vote', 'trump', 'biden', 'penny', 'harris', 'httpstcojrjgsxzymy']"
1549,2020-10-21 01:29:03,Gary Orrell,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1550,2020-10-21 01:28:50,Marcella Prestianne,"RT @AlphonsoVM: #POTUS Trump abruptly ends '60 Minutes' interview before taping joint appearance with US VP Pence.
Joe Biden &amp; California S…","RT AlphonsoVM POTUS Trump abruptly ends  Minutes interview before taping joint appearance with US VP Pence
Joe Biden amp California S…","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'before', 'taping', 'joint', 'appearance', 'with', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', 's', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'taping', 'joint', 'appearance', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potu', 'trump', 'abruptli', 'end', 'minut', 'interview', 'tape', 'joint', 'appear', 'us', 'vp', 'penc', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'end', 'minute', 'interview', 'taping', 'joint', 'appearance', 'u', 'vp', 'penny', 'joe', 'biden', 'amp', 'california', '']"
1551,2020-10-21 01:28:49,"B. Ruth Deerfield, M.D.","@FLAContention @NatalieSAustin1 @JoeBiden While Biden and Harris taped their interviews separately, Trump and Pence… https://t.co/U1gL1DMmTO",FLAContention NatalieSAustin JoeBiden While Biden and Harris taped their interviews separately Trump and Pence… httpstcoUgLDMmTO,"['flacontention', 'nataliesaustin', 'joebiden', 'while', 'biden', 'and', 'harris', 'taped', 'their', 'interviews', 'separately', 'trump', 'and', 'pence', 'httpstcougldmmto']","['flacontention', 'nataliesaustin', 'joebiden', 'biden', 'harris', 'taped', 'interviews', 'separately', 'trump', 'pence', 'httpstcougldmmto']","['flacontent', 'nataliesaustin', 'joebiden', 'biden', 'harri', 'tape', 'interview', 'separ', 'trump', 'penc', 'httpstcougldmmto']","['flacontention', 'nataliesaustin', 'joebiden', 'biden', 'harris', 'taped', 'interview', 'separately', 'trump', 'penny', 'httpstcougldmmto']"
1552,2020-10-21 01:28:13,Gwen Flamberg,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1553,2020-10-21 01:27:06,chillininoklahoma,@TeamTrump @Mike_Pence AMERICA or TRUMP !        BIDEN/HARRIS 2020!,TeamTrump MikePence AMERICA or TRUMP         BIDENHARRIS ,"['teamtrump', 'mikepence', 'america', 'or', 'trump', 'bidenharris', '']","['teamtrump', 'mikepence', 'america', 'trump', 'bidenharris', '']","['teamtrump', 'mikep', 'america', 'trump', 'bidenharri', '']","['teamtrump', 'mikepence', 'america', 'trump', 'bidenharris', '']"
1554,2020-10-21 01:27:04,Tochillo La Roche ✊🏽 #BLM #Resistance,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1555,2020-10-21 01:26:26,Sho'Nuff Skywalker,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1556,2020-10-21 01:26:24,QueenDandelion🇨🇦🇨🇦🇨🇦,"@Mike_Pence But still, Trump won't be president!! Woohoo! VOTE BIDEN/HARRIS!! They don't believe in nepotism!;",MikePence But still Trump wont be president Woohoo VOTE BIDENHARRIS They dont believe in nepotism,"['mikepence', 'but', 'still', 'trump', 'wont', 'be', 'president', 'woohoo', 'vote', 'bidenharris', 'they', 'dont', 'believe', 'in', 'nepotism']","['mikepence', 'still', 'trump', 'wont', 'president', 'woohoo', 'vote', 'bidenharris', 'dont', 'believe', 'nepotism']","['mikep', 'still', 'trump', 'wont', 'presid', 'woohoo', 'vote', 'bidenharri', 'dont', 'believ', 'nepot']","['mikepence', 'still', 'trump', 'wont', 'president', 'woohoo', 'vote', 'bidenharris', 'dont', 'believe', 'nepotism']"
1557,2020-10-21 01:26:03,Najawn The Don,"I’m not voting this year, trump/pence is trash, Biden/Harris is even more trash. Andrew Yang was probably the most… https://t.co/VRgjNcx4Kk",I’m not voting this year trumppence is trash BidenHarris is even more trash Andrew Yang was probably the most… httpstcoVRgjNcxKk,"['i', 'm', 'not', 'voting', 'this', 'year', 'trumppence', 'is', 'trash', 'bidenharris', 'is', 'even', 'more', 'trash', 'andrew', 'yang', 'was', 'probably', 'the', 'most', 'httpstcovrgjncxkk']","['voting', 'year', 'trumppence', 'trash', 'bidenharris', 'even', 'trash', 'andrew', 'yang', 'probably', 'httpstcovrgjncxkk']","['vote', 'year', 'trumppenc', 'trash', 'bidenharri', 'even', 'trash', 'andrew', 'yang', 'probabl', 'httpstcovrgjncxkk']","['voting', 'year', 'trumppence', 'trash', 'bidenharris', 'even', 'trash', 'andrew', 'yang', 'probably', 'httpstcovrgjncxkk']"
1558,2020-10-21 01:26:01,Cynthia Wells,The Leslie Stahl Trump interview for 60 minutes follows the Chief’s football game Sunday so set your recorder accor… https://t.co/NZowU43sFn,The Leslie Stahl Trump interview for  minutes follows the Chief’s football game Sunday so set your recorder accor… httpstcoNZowUsFn,"['the', 'leslie', 'stahl', 'trump', 'interview', 'for', 'minutes', 'follows', 'the', 'chief', 's', 'football', 'game', 'sunday', 'so', 'set', 'your', 'recorder', 'accor', 'httpstconzowusfn']","['leslie', 'stahl', 'trump', 'interview', 'minutes', 'follows', 'chief', 'football', 'game', 'sunday', 'set', 'recorder', 'accor', 'httpstconzowusfn']","['lesli', 'stahl', 'trump', 'interview', 'minut', 'follow', 'chief', 'footbal', 'game', 'sunday', 'set', 'record', 'accor', 'httpstconzowusfn']","['leslie', 'stahl', 'trump', 'interview', 'minute', 'follows', 'chief', 'football', 'game', 'sunday', 'set', 'recorder', 'accor', 'httpstconzowusfn']"
1559,2020-10-21 01:25:22,Susie Hodel,"RT @SchwabRhonda: @Amy_Siskind @60Minutes Actually, don’t edit anything. Expand Sunday’s program to 2 hours and show the entirety of the Tr…",RT SchwabRhonda AmySiskind Minutes Actually don’t edit anything Expand Sunday’s program to  hours and show the entirety of the Tr…,"['rt', 'schwabrhonda', 'amysiskind', 'minutes', 'actually', 'don', 't', 'edit', 'anything', 'expand', 'sunday', 's', 'program', 'to', 'hours', 'and', 'show', 'the', 'entirety', 'of', 'the', 'tr', '']","['rt', 'schwabrhonda', 'amysiskind', 'minutes', 'actually', 'edit', 'anything', 'expand', 'sunday', 'program', 'hours', 'show', 'entirety', 'tr', '']","['rt', 'schwabrhonda', 'amysiskind', 'minut', 'actual', 'edit', 'anyth', 'expand', 'sunday', 'program', 'hour', 'show', 'entireti', 'tr', '']","['rt', 'schwabrhonda', 'amysiskind', 'minute', 'actually', 'edit', 'anything', 'expand', 'sunday', 'program', 'hour', 'show', 'entirety', 'tr', '']"
1560,2020-10-21 01:24:12,hypothetical friend,"RT @SchwabRhonda: @Amy_Siskind @60Minutes Actually, don’t edit anything. Expand Sunday’s program to 2 hours and show the entirety of the Tr…",RT SchwabRhonda AmySiskind Minutes Actually don’t edit anything Expand Sunday’s program to  hours and show the entirety of the Tr…,"['rt', 'schwabrhonda', 'amysiskind', 'minutes', 'actually', 'don', 't', 'edit', 'anything', 'expand', 'sunday', 's', 'program', 'to', 'hours', 'and', 'show', 'the', 'entirety', 'of', 'the', 'tr', '']","['rt', 'schwabrhonda', 'amysiskind', 'minutes', 'actually', 'edit', 'anything', 'expand', 'sunday', 'program', 'hours', 'show', 'entirety', 'tr', '']","['rt', 'schwabrhonda', 'amysiskind', 'minut', 'actual', 'edit', 'anyth', 'expand', 'sunday', 'program', 'hour', 'show', 'entireti', 'tr', '']","['rt', 'schwabrhonda', 'amysiskind', 'minute', 'actually', 'edit', 'anything', 'expand', 'sunday', 'program', 'hour', 'show', 'entirety', 'tr', '']"
